id,Date_earliest,Nationality_Summed_Points,Nationality_count,Summed_Points,artist_count,Points (Total),song_count,Artists,Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence
0IuVhCflrQPMGRrOyoY5RW,2022-02-04,16695.0,1,36.0,1,14627,112,Tate McRae,2022-05-26,0.614,0.644,-5372.0,0.043,0.013,0.0,0.651
7pj6P5WnxkZsw3XRc8eMe1,2022-05-13,167303.5,1,1086.0,1,1580,13,Kendrick Lamar,2022-05-25,0.776,0.431,-7544.0,0.091,0.671,0.0,0.495
2KdKh9vHbKW0tZLqtpxxI0,2022-04-29,182388.5,2,1510.0,2,5178,52,"Justin Bieber, Don Toliver",2022-05-25,0.81,0.655,-6779.0,0.07,0.127,0.0,0.809
6OZwia8loN0aPS0vTvsBjR,2022-05-20,17191.5,3,0.0,3,486,15,"Alonzo, Ninho, Naps",2022-05-25,0.66,0.72,-5874.0,0.075,0.301,0.0,0.628
2gpQi3hbcUAcEG8m2dlgfB,2022-03-23,1153.0,1,464.0,1,8961,63,Paulo Londra,2022-05-24,0.583,0.834,-4875.0,0.044,0.05,0.0,0.557
0YeUVm23SAkUruwEx9LWnt,2022-05-13,501910.5,3,0.0,3,3897,36,"Kendrick Lamar, Baby Keem, Sam Dew",2022-05-24,0.605,0.692,-7.45,0.446,0.495,0.0,0.685
3GaGWoU1KfVqgl7vnRHP55,2022-03-05,2060.0,1,11.0,1,6578,77,C. Tanganana,2022-05-23,0.658,0.453,-7378.0,0.39,0.131,0.0,0.358
5Ohxk2dO5COHF1krpoPigN,2017-04-07,867.0,1,0.0,1,21534,167,Harry Styles,2022-05-23,0.516,0.595,-4.63,0.031,0.028,0.0,0.222
0RAvy97QRPzO2AfK5Dw6j3,2022-05-13,334607.0,2,0.0,2,2548,22,"Kendrick Lamar, Taylour Paige",2022-05-23,0.648,0.68,-7276.0,0.345,0.292,0.0,0.504
2gzhQaCTeNgxpeB2TPllyY,2022-04-24,20400.0,2,0.0,2,5988,54,"Jimin, HA SUNG WOON",2022-05-22,0.532,0.426,-6117.0,0.029,0.639,0.0,0.137
401160izncPtca3CmX3dvM,2022-05-13,501910.5,3,0.0,3,3462,27,"Kendrick Lamar, Summer Walker, Ghostface Killah",2022-05-21,0.567,0.824,-6973.0,0.296,0.167,0.0,0.737
5p56JT5F9a1z9pwXnqTg7d,2022-05-13,167303.5,1,1086.0,1,1196,9,Kendrick Lamar,2022-05-21,0.514,0.472,-11106.0,0.368,0.753,0.0,0.557
3EMp20j5E42MxfFbsEsIvD,2022-05-06,183690.5,2,10096.0,2,2954,30,"Jack Harlow, Drake",2022-05-20,0.71,0.522,-9102.0,0.36,0.615,0.0,0.37
7zvfDihYiJ8RQ1nRcpKBF5,2022-05-13,334607.0,2,0.0,2,1850,16,"Kendrick Lamar, Tanna Leone",2022-05-20,0.727,0.53,-8616.0,0.312,0.283,0.0,0.258
2vHzOWRKYPLu8umRPIFuOq,2022-05-15,1205.0,2,0.0,2,1202,12,"KALUSH, Kalush Orchestra",2022-05-20,0.832,0.817,-5182.0,0.042,0.145,0.002,0.324
4LRPiXqCikLlN15c3yImP7,2022-03-31,30737.0,1,1277.0,1,9957,50,Harry Styles,2022-05-19,0.52,0.731,-5338.0,0.056,0.342,0.001,0.662
2IwbW2jd0Ncv99Aroe77Ru,2022-05-13,167303.5,1,1086.0,1,806,7,Kendrick Lamar,2022-05-19,0.355,0.245,-13475.0,0.036,0.801,0.0,0.162
6Z165JvPnS8PYvGW8oLGLc,2022-04-14,17166.0,1,166.0,1,3318,34,Lauren Spencer Smith,2022-05-19,0.684,0.449,-9738.0,0.611,0.869,0.0,0.341
1HvTxgCj0mTzQlEo0zLvFb,2022-04-01,164084.5,1,433.0,1,5457,46,Lil Tjay,2022-05-19,0.684,0.545,-6885.0,0.121,0.159,0.0,0.407
3GZD6HmiNUhxXYf8Gch723,2022-03-03,162528.5,1,554.0,1,7612,77,Frank Ocean,2022-05-19,0.913,0.603,-4892.0,0.226,0.027,0.001,0.497
2Az5ykbQiZtFWtACCMvWlP,2022-05-13,167303.5,1,1086.0,1,874,7,Kendrick Lamar,2022-05-19,0.481,0.406,-11.52,0.078,0.864,0.0,0.741
3XREkzDHsWdBL5tybyCDBH,2022-05-15,167303.5,1,0.0,1,270,5,Chanel,2022-05-19,0.728,0.814,-3.29,0.057,0.125,0.004,0.594
3UmaczJpikHgJFyBTAJVoz,2022-02-14,192040.5,2,0.0,2,3598,118,"Eminem, Dido",2022-05-19,0.78,0.768,-4325.0,0.238,0.037,0.0,0.507
19Fg3WrTfo35Ji3PtfZE6J,2022-05-13,167303.5,1,1086.0,1,726,6,Kendrick Lamar,2022-05-18,0.52,0.375,-13409.0,0.358,0.745,0.012,0.589
5ZjV4yevHO1QhMw8AjyQbZ,2022-05-09,31326.0,1,0.0,1,104,7,Suki Waterhouse,2022-05-18,0.364,0.561,-9076.0,0.03,0.078,0.0,0.266
5LOiuvbH62YGtnwe6Ltt4T,2022-05-13,167303.5,1,1086.0,1,688,6,Kendrick Lamar,2022-05-18,0.652,0.67,-8766.0,0.064,0.225,0.0,0.274
5PPUw4Xo3Hz6rl4GpBfd3c,2022-05-13,167303.5,1,1086.0,1,654,6,Kendrick Lamar,2022-05-18,0.618,0.43,-9.38,0.216,0.807,0.0,0.826
4d1CG5ei1E2vGbvmgf5KKv,2022-05-06,166433.5,1,9779.0,1,1118,13,Taylor Swift,2022-05-18,0.47,0.494,-8672.0,0.035,0.302,0.0,0.052
7KXjTSCq5nL1LoYtL7XAwS,2017-03-31,2131.0,1,1.0,1,33134,178,Kendrick Lamar,2022-05-17,0.908,0.621,-6638.0,0.102,0.0,0.0,0.421
6NZOc8kO0Fxo0fLPvIdLnW,2022-05-13,198738.5,2,0.0,2,1194,10,"Kendrick Lamar, Beth Gibbons",2022-05-17,0.492,0.369,-14861.0,0.329,0.87,0.0,0.491
3nhGk6VnrDHy67pXvMhdPa,2022-05-15,31435.0,1,0.0,1,261,3,Sam Ryder,2022-05-17,0.467,0.828,-2.22,0.049,0.181,0.0,0.334
5MMW4CZsZiZt2iuqAXzzWC,2022-05-09,166978.5,1,1072.0,1,1146,9,Kendrick Lamar,2022-05-17,0.7,0.812,-8128.0,0.297,0.183,0.0,0.801
1ZMGp9MTXbtAPvcKa0U3zS,2022-02-02,34733.0,2,128.0,2,7360,56,"Mahmood, BLANCO",2022-05-16,0.523,0.614,-4435.0,0.035,0.448,0.0,0.342
7uQ7e7nzbtyX87eIYHpj6Z,2022-05-15,1638.0,1,0.0,1,93,2,S10,2022-05-16,0.502,0.397,-8819.0,0.028,0.378,0.0,0.159
50Cf2eYv8zT3v2HAkwhIiL,2022-05-15,167303.5,1,0.0,1,123,2,Subwoolfer,2022-05-16,0.737,0.526,-10101.0,0.041,0.2,0.0,0.554
697bFWgzBRm6bmnYWd8GyD,2022-03-13,3510.3333333299997,1,0.0,1,138,2,Cornelia Jakobs,2022-05-15,0.489,0.616,-7599.0,0.038,0.107,0.0,0.168
6Pif6RkFoYzLygdqktus4Q,2022-05-13,167303.5,1,1.0,1,259,3,My Chemical Romance,2022-05-15,0.363,0.67,-6652.0,0.055,0.001,0.548,0.198
0bI7K9Becu2dtXK1Q3cZNB,2021-08-13,6435.0,2,758.0,2,45424,358,"Tiësto, KAROL G",2022-05-14,0.77,0.787,-3748.0,0.058,0.198,0.0,0.513
6bTdZ7xfKp3NqqADJ8HLyj,2022-04-04,19008.0,3,9.0,3,8379,120,"Matuê, WIU, Teto",2022-05-14,0.782,0.643,-4956.0,0.044,0.014,0.0,0.627
1HsSIPLTQT354yJcQGfEY3,2022-05-09,10200.0,1,267.0,1,422,5,TOMORROW X TOGETHER,2022-05-13,0.475,0.695,-5919.0,0.102,0.016,0.0,0.552
3I1Smy5zhzNEc9grpjwY1s,2022-05-13,17261.0,1,88.0,1,71,1,Tate McRae,2022-05-13,0.8,0.627,-5892.0,0.063,0.296,0.0,0.693
3ioJs8DQw527GmqJIp5gZG,2022-05-06,166433.5,1,861.0,1,485,7,Jack Harlow,2022-05-12,0.677,0.557,-8409.0,0.069,0.005,0.0,0.1
6wyhUr4Xw8z5uSy0AhoZfU,2022-04-29,182388.5,2,10096.0,2,2570,28,"Future, Drake",2022-05-12,0.773,0.707,-5.71,0.057,0.01,0.0,0.113
1ri9ZUkBJVFUdgwzCnfcYs,2022-02-11,166893.9,2,820.0,2,34498,182,"Becky G, KAROL G",2022-05-12,0.843,0.7,-3563.0,0.08,0.093,0.0,0.899
3Kkjo3cT83cw09VJyrLNwX,2021-11-19,28377.0,1,506.0,1,22955,172,Adele,2022-05-12,0.534,0.725,-3906.0,0.046,0.091,0.0,0.55
2WL6GQzPuK9Nrpy9XwNEbz,2022-03-06,162700.5,1,99.0,1,8461,68,Nirvana,2022-05-12,0.426,0.225,-12422.0,0.029,0.823,0.367,0.064
0oA9wBGDY4uyILLg4GymWP,2022-03-14,15855.333333319999,2,0.0,2,10994,118,"AnnenMayKantereit, Giant Rooks",2022-05-12,0.68,0.428,-8107.0,0.135,0.376,0.0,0.334
531KGXtBroSrOX9LVmiIgc,2022-03-04,30623.0,1,350.0,1,8464,69,Dave,2022-05-11,0.954,0.367,-9551.0,0.288,0.341,0.0,0.372
2vmfvSoZBFAt9hhRoEByLi,2021-08-03,6190.0,2,3146.0,2,57866,362,"Aventura, Bad Bunny",2022-05-11,0.725,0.86,-3726.0,0.182,0.422,0.0,0.791
69vlMrzHwATKzupwNcUPyK,2020-02-29,5242.0,2,500.0,2,24428,232,"Bad Bunny, Daddy Yankee",2022-05-10,0.744,0.868,-4524.0,0.047,0.033,0.0,0.586
1exxGxUMlJWD1h9YcE9YZH,2022-05-09,10200.0,1,267.0,1,149,2,TOMORROW X TOGETHER,2022-05-10,0.609,0.64,-5.61,0.054,0.167,0.0,0.442
6NHpyYvJyQsg2nXXzGYc2R,2022-05-06,166433.5,1,459.0,1,449,5,Morgan Wallen,2022-05-10,0.529,0.695,-6174.0,0.028,0.488,0.0,0.514
2SUxn2O9NHL6GHGQFgwCY0,2021-10-29,27855.0,1,1944.0,1,1069,11,Ed Sheeran,2022-05-09,0.763,0.661,-5592.0,0.056,0.169,0.0,0.632
7IBLt4Qarf4JDLxIQDv2O5,2022-05-06,166433.5,1,958.0,1,192,3,A$AP Rocky,2022-05-09,0.727,0.616,-8487.0,0.338,0.542,0.0,0.392
3QFInJAm9eyaho5vBzxInN,2021-09-10,593200.0,4,1319.0,2,28230,408,Baby Keem,2022-05-09,0.711,0.611,-5453.0,0.33,0.006,0.0,0.144
0oWraSo5ASJ0h1BEagTyEw,2022-05-06,166433.5,1,1161.0,1,120,3,Lady Gaga,2022-05-09,0.519,0.617,-4287.0,0.031,0.039,0.0,0.222
6AOrC7t2WS5ykYcnoHpiS2,2022-05-09,10200.0,1,267.0,1,39,1,TOMORROW X TOGETHER,2022-05-09,0.666,0.639,-5245.0,0.131,0.24,0.0,0.505
04CHEoMbrLOiX8co3EG5dO,2022-05-09,10200.0,1,267.0,1,52,1,TOMORROW X TOGETHER,2022-05-09,0.631,0.762,-4208.0,0.105,0.049,0.0,0.668
20pl0RVGT7P6L1Jr9p51nw,2022-05-09,10200.0,1,267.0,1,56,1,TOMORROW X TOGETHER,2022-05-09,0.465,0.407,-7859.0,0.082,0.715,0.0,0.347
1Ov37jtRQ2YNAe8HzfczkL,2021-09-17,148937.0,1,5942.0,1,6011,68,Taylor Swift,2022-05-09,0.583,0.67,-7289.0,0.065,0.037,0.0,0.498
4SIBZgMomGFnrIWjmq7Np8,2022-04-16,26420.0,4,0.0,4,1012,28,"L7NNON, Os Hawaianos, DJ Bel da CDD, DJ Biel do Furduncinho",2022-05-08,0.93,0.673,-6298.0,0.409,0.275,0.0,0.95
4ZUpTMKPYFTfJqamWFU9Zv,2022-05-08,198273.5,2,1028.0,2,2,2,"BoyWithUke, blackbear",2022-05-08,0.782,0.728,-5.93,0.077,0.427,0.0,0.876
0sTlGEld0h8kIPZaKDYUf4,2021-12-05,156919.0,1,44.0,1,10210,114,The Rare Occasions,2022-05-08,0.309,0.883,-3825.0,0.081,0.067,0.001,0.312
52xJxFP6TqMuO4Yt0eOkMz,2021-12-26,337200.0,6,0.0,7,128196,804,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",2022-05-08,0.577,0.45,-8516.0,0.083,0.357,0.0,0.83
0Bv7O6fmZk3GrNQFYJaXPn,2022-01-26,21533.6,7,0.0,7,75733,714,"La Pantera, Quevedo, Juseph, Abhir Hathi, Bejo, Cruz Cafuné, EL IMA",2022-05-07,0.672,0.745,-5269.0,0.3,0.438,0.0,0.739
5hNsSrWcClSp0tg4Jdd4UY,2022-05-06,166433.5,1,861.0,1,110,2,Jack Harlow,2022-05-07,0.973,0.433,-6605.0,0.089,0.078,0.0,0.933
7Bot6AB2dsvZEyqzUL8AUH,2022-05-06,166433.5,1,861.0,1,200,2,Jack Harlow,2022-05-07,0.832,0.522,-7244.0,0.05,0.012,0.079,0.253
22xea6Z2a8BbyVeCksSBX9,2022-05-06,166433.5,1,861.0,1,87,2,Jack Harlow,2022-05-07,0.891,0.489,-8.14,0.135,0.037,0.0,0.794
3u8bblcJtOxxmGzJrviWLp,2022-05-06,332867.0,2,850.0,2,300,4,"Jack Harlow, Pharrell Williams",2022-05-07,0.829,0.488,-7275.0,0.183,0.005,0.0,0.551
0203aGEIzVVlmvQ8lX4fmV,2022-05-06,166433.5,1,861.0,1,159,2,Jack Harlow,2022-05-07,0.667,0.526,-8561.0,0.281,0.494,0.0,0.503
7qFtkIa3KfhJAlWLVE1GCI,2022-05-06,166433.5,1,861.0,1,139,2,Jack Harlow,2022-05-07,0.577,0.448,-9215.0,0.189,0.395,0.0,0.543
0G2zPzWqVjR68iNPmx2TBe,2021-07-08,12030.0,3,1536.0,3,76716,540,"Mora, Bad Bunny, Sech",2022-05-07,0.659,0.688,-4649.0,0.067,0.207,0.0,0.632
4CuZSJLlmUrEfcXUm6pQk9,2022-05-06,166433.5,1,861.0,1,187,2,Jack Harlow,2022-05-07,0.841,0.566,-5501.0,0.289,0.009,0.0,0.269
2gpaJPUWNx2xmOwy2NNLu8,2022-05-06,3354.0,2,0.0,2,54,2,"Eslabon Armado, Junior H",2022-05-06,0.676,0.779,-3501.0,0.031,0.163,0.0,0.476
5kqNIqFjijuzvVLhuY9B8j,2020-02-29,2621.0,1,968.0,1,1915,19,Bad Bunny,2022-05-06,0.762,0.801,-3661.0,0.041,0.2,0.0,0.81
7ky2X6PAaUZTQjaDniHRot,2022-05-06,166433.5,1,861.0,1,77,1,Jack Harlow,2022-05-06,0.779,0.653,-5977.0,0.206,0.144,0.0,0.841
4obgLgDkkjoGpRMa9lyFWW,2022-05-06,332867.0,2,1198.0,2,178,2,"Jack Harlow, Justin Timberlake",2022-05-06,0.878,0.523,-7653.0,0.12,0.283,0.0,0.422
1hs54MGy1J69I52GvzsrbB,2022-05-06,332867.0,2,1930.0,2,166,2,"Jack Harlow, Lil Wayne",2022-05-06,0.549,0.485,-8477.0,0.322,0.179,0.0,0.626
7KDYKPhxFFRDBSbgcfLxUT,2022-05-06,168110.5,2,2.0,2,90,2,"Eslabon Armado, DannyLux",2022-05-06,0.642,0.768,-3674.0,0.025,0.208,0.0,0.546
2UN0lp72LAusrXi8LLVomt,2022-04-22,195674.5,2,4108.0,2,1634,28,"Ed Sheeran, Lil Baby",2022-05-05,0.693,0.643,-5867.0,0.083,0.138,0.0,0.477
3FSwpQ9dBZBeBV6UdYHI2R,2022-04-29,165155.5,1,3262.0,1,773,7,Future,2022-05-05,0.711,0.686,-6409.0,0.271,0.036,0.0,0.536
6f5ExP43esnvdKPddwKXJH,2021-10-18,361500.0,6,2916.0,3,73000,791,NEIKED,2022-05-05,0.717,0.671,-5077.0,0.034,0.002,0.0,0.699
04sN26COy28wTXYj3dMoiZ,2021-09-20,149121.0,1,1441.0,1,10738,147,Billie Eilish,2022-05-05,0.614,0.318,-12695.0,0.048,0.896,0.002,0.112
3yMC1KsTwh0ceXdIe4QQAQ,2022-02-09,16868.0,1,166.0,1,8142,81,Lauren Spencer Smith,2022-05-05,0.56,0.473,-7.23,0.053,0.618,0.0,0.441
1rDQ4oMwGJI7B4tovsBOxc,2022-04-08,164405.5,1,594.0,1,5572,28,Jack Harlow,2022-05-05,0.905,0.563,-6135.0,0.102,0.025,0.0,0.324
62Yo3FDddWY8ydu6PW2wyz,2022-02-18,161884.5,1,594.0,1,7768,77,Jack Harlow,2022-05-05,0.677,0.557,-8409.0,0.069,0.005,0.0,0.1
0VO8gYVDSwM1Qdd2GsMoYK,2022-04-15,20785.33333333,2,6574.0,2,3008,40,"Swedish House Mafia, The Weeknd",2022-05-05,0.553,0.659,-7295.0,0.039,0.003,0.0,0.105
1ZdhOMWyFR8Iv9eylMGYg2,2022-02-07,30318.0,1,83.0,1,9717,88,Labrinth,2022-05-05,0.494,0.428,-7239.0,0.205,0.236,0.07,0.44
48QmG1dfvMuYLxMPt7KSRA,2021-12-08,29778.0,2,3898.0,2,12580,284,"Sean Paul, Dua Lipa",2022-05-05,0.742,0.882,-2862.0,0.117,0.047,0.0,0.463
3o9kpgkIcffx0iSwxhuNI2,2022-01-31,161120.5,1,0.0,1,9188,95,Em Beihold,2022-05-05,0.742,0.527,-6892.0,0.077,0.327,0.0,0.638
35mvY5S1H3J2QZyna3TFe0,2020-10-30,120675.0,1,1760.0,1,33246,181,Ariana Grande,2022-05-05,0.737,0.802,-4771.0,0.088,0.468,0.0,0.682
3XjN0mvFkQp1FMVM9Ro5hm,2022-03-25,6716.2,1,342.0,1,3393,42,Daddy Yankee,2022-05-05,0.685,0.909,-4034.0,0.04,0.047,0.0,0.922
161DnLWsx1i3u1JT05lzqU,2021-03-21,131464.0,1,151.0,1,19064,180,Bruno Mars,2022-05-05,0.498,0.59,-4721.0,0.032,0.511,0.0,0.078
2gQPv5jvVPqU2a9HhMNO1v,2021-10-29,27855.0,1,137.0,1,27469,181,BoyWithUke,2022-05-05,0.594,0.612,-6627.0,0.363,0.835,0.0,0.687
123hB20IVD2yw1NMIgrqb3,2022-04-18,311.0,1,26.0,1,1161,16,cakal,2022-05-04,0.786,0.748,-7568.0,0.162,0.267,0.0,0.562
16MQETUgqXwY4lZcyRafU3,2022-04-29,31088.0,1,1575.0,1,127,2,Sam Smith,2022-05-04,0.791,0.439,-5.62,0.065,0.302,0.0,0.559
1QxIFMs4M8qd5cbJJu80v4,2022-04-29,165155.5,1,1976.0,1,65,2,Khalid,2022-05-04,0.733,0.653,-6094.0,0.039,0.018,0.022,0.752
769Ld8demNhMgVLAQcjTDn,2022-04-26,165139.5,1,0.0,1,49,6,anees,2022-05-04,0.815,0.442,-7462.0,0.107,0.457,0.0,0.706
0AAVJIN4plafvmNKqRCltG,2022-04-29,165155.5,1,3262.0,1,551,5,Future,2022-05-03,0.911,0.573,-5573.0,0.163,0.011,0.0,0.145
7rWCWzPRftzZTZtIyQtaDU,2022-04-29,330311.0,2,3412.0,2,1054,10,"Future, Kanye West",2022-05-03,0.652,0.578,-6187.0,0.161,0.009,0.0,0.195
4XJRpBOG0bU3Nxnvam3FnC,2022-04-29,165155.5,1,3262.0,1,310,4,Future,2022-05-02,0.709,0.357,-9289.0,0.214,0.478,0.0,0.544
4UG2Fm0E98LhE2dlNxiAXx,2022-03-05,162674.5,1,0.0,1,1329,41,JVKE,2022-05-02,0.424,0.438,-5.53,0.055,0.617,0.0,0.325
7HCX1Ch3mklJyEdpwPZBFW,2022-04-29,361399.0,3,4245.0,3,957,9,"Future, Gun, Young Thug",2022-05-01,0.824,0.667,-6603.0,0.081,0.003,0.0,0.305
2Foc5Q5nqNiosCNqttzHof,2021-02-23,529028.0,6,4.0,3,402,4,Daft Punk,2022-05-01,0.794,0.811,-8966.0,0.038,0.043,0.0,0.862
4jPy3l0RUwlUI9T5XHBW2m,2021-03-26,263408.0,2,382.0,2,28243,181,"24kGoldn, iann dior",2022-05-01,0.701,0.716,-3671.0,0.036,0.174,0.0,0.732
2SJZdZ5DLtlRosJ2xHJJJa,2022-04-07,1153.0,1,464.0,1,1939,23,Paulo Londra,2022-04-30,0.721,0.463,-9483.0,0.065,0.241,0.0,0.216
53wBhj706wDMNuBj4FJ0RI,2022-04-29,330311.0,2,0.0,2,382,4,"Future, EST Gee",2022-04-30,0.862,0.619,-6197.0,0.221,0.04,0.0,0.624
1Ijpng3ZLhTRcEd8iqh4p4,2022-04-29,165155.5,1,3262.0,1,223,2,Future,2022-04-30,0.763,0.526,-6753.0,0.355,0.009,0.0,0.362
2tzgSUZOUKopYbRqQOVT8X,2022-04-29,165155.5,1,3262.0,1,228,2,Future,2022-04-30,0.916,0.453,-4148.0,0.158,0.0,0.0,0.152
78kygHp1dvW1kncYjBgbe1,2022-01-27,160909.5,1,0.0,1,7028,90,Ryan Castro,2022-04-30,0.758,0.621,-8033.0,0.125,0.063,0.0,0.92
39YXI3na4MIpVZhJj3GFi7,2022-04-29,330311.0,2,1276.0,2,268,4,"Future, Kodak Black",2022-04-30,0.499,0.404,-9469.0,0.381,0.069,0.0,0.237
0UuNO0yYvsMPlyLF7RfQlg,2022-04-29,7972.6666666599995,1,442.0,1,57,1,Rammstein,2022-04-29,0.639,0.86,-4.27,0.069,0.0,0.005,0.328
514GW1c9Jn21KgZmO6mZIE,2022-04-29,7972.6666666599995,1,442.0,1,66,1,Rammstein,2022-04-29,0.447,0.901,-5397.0,0.049,0.0,0.0,0.334
48QmKjg2FI6BfNW7SX1h86,2022-04-29,165155.5,1,3262.0,1,84,1,Future,2022-04-29,0.765,0.46,-7.23,0.376,0.442,0.0,0.418
4cG7HUWYHBV6R6tHn1gxrl,2021-02-12,75710.0,4,0.0,4,60438,354,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",2022-04-29,0.824,0.862,-3424.0,0.126,0.008,0.0,0.801
7EBg0P4VY9IHBF5hq6WQZS,2022-04-29,165155.5,1,3262.0,1,116,1,Future,2022-04-29,0.784,0.719,-4.56,0.31,0.022,0.0,0.293
7HFyGCuGYFmHjxnjujBxM1,2022-04-29,165155.5,1,3262.0,1,73,1,Future,2022-04-29,0.639,0.743,-4917.0,0.261,0.023,0.0,0.27
2UqL5OiGs3hfY6W8gudKjm,2022-04-29,165155.5,1,3262.0,1,122,1,Future,2022-04-29,0.827,0.634,-5.54,0.21,0.009,0.0,0.609
5IQvs70wHdurk63TnCV6ZP,2022-04-22,15945.333333319999,2,36.0,2,1250,16,"T-Low, Miksu / Macloud",2022-04-29,0.782,0.711,-5383.0,0.056,0.585,0.0,0.771
2KsHzM4L7ThhNJB6MHXkPx,2022-04-29,7972.6666666599995,1,442.0,1,38,1,Rammstein,2022-04-29,0.55,0.569,-7683.0,0.046,0.132,0.0,0.052
2w7Ca8DNYXBCgA6Bht7o0N,2022-04-29,7972.6666666599995,1,442.0,1,36,1,Rammstein,2022-04-29,0.669,0.814,-5375.0,0.068,0.001,0.001,0.398
32BeYxKPrig1LefHsC0Xuo,2021-09-09,147889.0,1,1441.0,1,9398,125,Billie Eilish,2022-04-28,0.334,0.599,-5742.0,0.037,0.047,0.0,0.127
65OVbaJR5O1RmwOQx0875b,2021-03-05,143205.0,2,3636.0,2,23473,181,"Drake, Lil Baby",2022-04-28,0.578,0.449,-6349.0,0.286,0.062,0.0,0.1
5lAnYvAIkSDNXqfo7DyFUm,2021-06-25,140730.0,1,436.0,1,18496,140,Doja Cat,2022-04-27,0.855,0.488,-4601.0,0.208,0.506,0.0,0.619
6Y46tOTRhkBamosyuWa6YX,2022-03-18,18983.0,2,6146.0,2,6482,78,"ROSALÍA, The Weeknd",2022-04-26,0.766,0.295,-7893.0,0.046,0.947,0.0,0.805
6Jrdb6CFOJEGaHjaa6c4WR,2022-03-18,193698.5,2,992.0,2,3962,66,"BoyWithUke, blackbear",2022-04-25,0.783,0.75,-5762.0,0.078,0.426,0.0,0.88
6HJIZUOiZDE814XMhRGSZN,2022-03-26,1584.0,1,0.0,1,1957,29,Yahritza Y Su Esencia,2022-04-25,0.708,0.449,-4369.0,0.029,0.451,0.0,0.63
1Y5Jvi3eLi4Chwqch9GMem,2022-02-25,162133.5,1,621.0,1,5025,60,Kodak Black,2022-04-25,0.825,0.414,-6634.0,0.144,0.003,0.0,0.106
0W6I02J9xcqK8MtSeosEXb,2021-06-25,140730.0,1,436.0,1,17933,147,Doja Cat,2022-04-24,0.912,0.655,-6029.0,0.162,0.315,0.0,0.793
7gVzhRCrLRUBEGdS7zNTp0,2022-02-04,5785.0,1,145.0,1,4523,56,Zé Felipe,2022-04-24,0.894,0.859,-2981.0,0.047,0.159,0.0,0.888
3RfTeIrWS8LNrfHYwechtt,2022-04-24,330177.0,2,0.0,2,26,2,"Nicky Youre, dazy",2022-04-24,0.768,0.716,-5.11,0.04,0.35,0.0,0.841
3Oww84xrmgjyr5J1ilOmAf,2022-02-05,5281.5,2,134.0,2,10712,132,"Luude, Colin Hay",2022-04-23,0.308,0.86,-4111.0,0.168,0.012,0.001,0.039
6OrTKLtcF7EBayOV2QqkSK,2022-04-22,493810.5,3,3201.0,3,549,6,"Southside, Future, Travis Scott",2022-04-23,0.744,0.608,-6386.0,0.044,0.03,0.0,0.069
2BEcap3xJtmiPaHKyfQi4e,2021-09-09,154886.0,3,1497.0,3,68556,543,"Rvssian, Rauw Alejandro, Chris Brown",2022-04-23,0.734,0.846,-3425.0,0.049,0.166,0.0,0.604
2PljnVsnl2PRwCvfhbdQup,2022-04-22,164603.5,1,179.0,1,140,2,Megan Thee Stallion,2022-04-23,0.787,0.522,-5872.0,0.463,0.067,0.0,0.666
1dp8aQANyTRKssDeAYPiZe,2022-04-22,493810.5,3,2217.0,3,543,6,"Pusha T, Lil Uzi Vert, Don Toliver",2022-04-23,0.594,0.679,-3702.0,0.345,0.484,0.0,0.66
5vUnjhBzRJJIAOJPde6zDx,2022-01-26,39500.0,2,220.0,2,18094,176,"Jnr Choi, Sam Tompkins",2022-04-23,0.745,0.65,-11814.0,0.346,0.045,0.008,0.386
7qQMtg44hxQ0ga7NhyyNxR,2022-04-22,164603.5,1,206.0,1,57,1,Pusha T,2022-04-22,0.739,0.658,-4145.0,0.195,0.132,0.0,0.636
3Wx98ijEDnsxyMYePCuFNI,2022-04-22,329207.0,2,3242.0,2,232,2,"Pusha T, Kanye West",2022-04-22,0.594,0.913,-2372.0,0.255,0.655,0.0,0.897
3XyNi4ARXWBgzeDFKoJPqy,2022-04-22,164603.5,1,206.0,1,29,1,Pusha T,2022-04-22,0.687,0.886,-4165.0,0.072,0.005,0.774,0.189
7kQJCw0ZkvHgfJqRwPblmG,2022-04-22,493810.5,3,1182.0,3,234,3,"Pusha T, JAY-Z, Pharrell Williams",2022-04-22,0.625,0.542,-4365.0,0.266,0.022,0.0,0.328
3XOalgusokruzA5ZBA2Qcb,2022-01-26,351603.0,3,4227.0,3,33654,258,"Gun, Future, Young Thug",2022-04-22,0.773,0.422,-4572.0,0.187,0.008,0.007,0.488
1ZM8toCOlnfBKJdvR8GqUq,2022-04-22,493810.5,3,3060.0,3,243,3,"Pusha T, Kanye West, Kid Cudi",2022-04-22,0.687,0.783,-4573.0,0.191,0.053,0.0,0.359
53RxHysDJ0cjugMcPymwja,2022-02-19,5866.0,1,12.0,1,1089,21,Luan Santana,2022-04-21,0.441,0.915,-4096.0,0.112,0.306,0.0,0.726
7afaZ37wJJL6880z1NRgJS,2022-04-02,6336.0,1,3.0,1,848,17,Teto,2022-04-21,0.867,0.494,-6514.0,0.084,0.118,0.0,0.29
