Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Points (Total),id,Date_earliest,song_count,Points (Total)_grouped,date_difference,total_points,average_point,artist_count
2018-11-22,0.745,0.346,-7709.0,0.331,0.006,0.0,0.112,8,0ZNrc4kNeQYD9koZ3KvCsy,2018-08-03,105,8281,1760 days,25419.0,3631.285714285714,1
2018-11-22,0.885,0.543,-6338.0,0.2,0.031,0.0,0.43,6,4hXDobvUaXyDFLnmecoY0z,2018-11-02,19,430,1669 days,95936.0,13705.142857142857,1
2018-11-22,0.531,0.854,-3149.0,0.198,0.288,0.0,0.456,173,6xtcFXSo8H9BZN637BMVKS,2018-09-21,63,9521,1711 days,90103.0,12871.857142857143,1
2018-11-22,0.657,0.613,-7308.0,0.465,0.123,0.0,0.485,11,6fI3tBVND8zUXZi9rr2Yps,2018-11-16,7,432,1655 days,116874.4,16696.342857142856,1
2018-11-21,0.893,0.651,-8647.0,0.367,0.1,0.0,0.6,6,1jo3TwNGCXfNdB5uba3ZVv,2018-09-19,63,6339,1713 days,371151.0,53021.57142857143,1
2018-11-21,0.601,0.775,-4612.0,0.047,0.269,0.0,0.483,11,6jreFSOTUAViWjKyzOC4Kg,2018-08-31,77,6845,1732 days,7972.0,1138.857142857143,1
2018-11-21,0.539,0.651,-5304.0,0.043,0.065,0.0,0.474,135,4edS9dC0JPBlSS4p4gMOT0,2018-11-02,20,2654,1669 days,270282.5,38611.78571428572,1
2018-11-20,0.81,0.353,-9931.0,0.31,0.588,0.0,0.073,139,43lYaovU2FoeuBMNusVVVW,2018-11-02,19,2775,1669 days,66240.66666667,9462.952380952858,1
2018-11-20,0.87,0.35,-6082.0,0.277,0.007,0.0,0.175,93,1m6lqaLvUTxPjOo98fJH8U,2018-11-02,19,2188,1669 days,66240.66666667,9462.952380952858,1
2018-11-20,0.85,0.785,-4963.0,0.345,0.037,0.0,0.718,2,0Fpen1PTuEnCmOJtUU9Iud,2018-09-18,60,6064,1714 days,233646.66666666,33378.09523809428,1
2018-11-20,0.652,0.898,-4481.0,0.036,0.29,0.0,0.472,26,6XqvFyJGdUD5IWee02ARKU,2018-11-10,11,209,1661 days,108739.0,15534.142857142857,3
2018-11-20,0.901,0.464,-9789.0,0.065,0.368,0.0,0.638,82,5gub2bpJRgJP4m4MliqtdV,2018-11-02,19,1983,1669 days,66240.66666667,9462.952380952858,1
2018-11-19,0.406,0.934,-6668.0,0.085,0.014,0.0,0.395,5,0YwBZKT8JE4U5TwmYE9BV9,2018-11-11,9,234,1660 days,227748.0,32535.42857142857,1
2018-11-18,0.795,0.435,-8927.0,0.032,0.084,0.0,0.596,3,2AkmdLbVKS1steeZdy8H1l,2018-11-11,3,13,1660 days,227748.0,32535.42857142857,1
2018-11-18,0.907,0.633,-5145.0,0.184,0.088,0.0,0.395,1,6n4U3TlzUGhdSFbUUhTvLP,2018-01-29,241,25672,1946 days,1015710.6666667012,145101.52380952874,2
2018-11-17,0.677,0.542,-7.01,0.341,0.073,0.0,0.46,4,6XkEw1h2Hq4fGnSm0JuSIs,2018-11-16,2,92,1655 days,45917.0,6559.571428571428,1
2018-11-16,0.649,0.587,-10.5,0.316,0.077,0.0,0.513,45,0lG7iyNSstVOLV6faMIHdD,2018-11-16,1,45,1655 days,27820.00000001,3974.285714287143,1
2018-11-16,0.312,0.499,-6282.0,0.04,0.272,0.0,0.191,31,0oagwWkGlBoACUuKvTmqZV,2018-11-16,1,31,1655 days,43303.0,6186.142857142857,1
2018-11-16,0.445,0.773,-7227.0,0.044,0.005,0.153,0.313,77,7HFgnF1oPMzkCqEMBOA2yI,2018-11-16,1,77,1655 days,208.0,29.714285714285715,1
2018-11-16,0.708,0.794,-4409.0,0.306,0.076,0.0,0.69,5,3MrTi2XjvQCZm8V1P1ryuR,2018-11-16,1,5,1655 days,8082.0,1154.571428571429,1
2018-11-16,0.553,0.711,-7714.0,0.045,0.063,0.0,0.299,17,3W3RQneS2yhA7E5l1dJW18,2018-11-16,1,17,1655 days,208.0,29.714285714285715,1
2018-11-16,0.612,0.742,-4198.0,0.052,0.018,0.0,0.431,58,49ATdDBSasXb6wsHdrB2xQ,2018-11-16,1,58,1655 days,78618.0,11231.142857142857,1
2018-11-16,0.816,0.652,-6157.0,0.231,0.11,0.0,0.736,66,7lhuM9WUqdThw72dCBRmQW,2018-11-16,1,66,1655 days,409.0,58.42857142857143,1
2018-11-16,0.546,0.839,-5365.0,0.078,0.005,0.0,0.491,64,55PZSFcKQxXH5BOOcDA6yI,2018-11-16,1,64,1655 days,89211.0,12744.42857142857,1
2018-11-16,0.698,0.707,-3778.0,0.114,0.284,0.0,0.413,78,74wpYGsVh2J13iAmmg1Uln,2018-11-16,1,78,1655 days,10619.0,1516.9999999999998,2
2018-11-16,0.805,0.833,-6.73,0.12,0.086,0.0,0.703,24,7c3SbTuufigBWURcICnAWy,2018-11-16,1,24,1655 days,27820.00000001,3974.285714287143,1
2018-11-15,0.694,0.617,-7838.0,0.047,0.177,0.0,0.496,5,2zy9TMoZlYGuCNY4TLqG24,2018-09-14,59,4870,1718 days,143009.83333336,20429.97619048,1
2018-11-15,0.755,0.501,-9551.0,0.189,0.087,0.0,0.267,13,2fkVZYFv9hOejIsLzZy8ad,2018-11-09,7,338,1662 days,1925.0,275.0,1
2018-11-15,0.816,0.652,-6157.0,0.231,0.11,0.0,0.736,41,0DXytBddBKZYbfDMP4X0kc,2018-11-15,1,41,1656 days,409.0,58.42857142857143,1
2018-11-15,0.757,0.849,-3424.0,0.054,0.173,0.0,0.826,172,6rrTr2HEAzlpC4KWZxF3S1,2018-10-12,35,5875,1690 days,45917.0,6559.571428571428,1
2018-11-15,0.634,0.662,-7543.0,0.033,0.0,0.001,0.244,35,2bzitsPcImYC6DZWvvLCQi,2018-11-09,7,538,1662 days,575616.5,82230.92857142857,1
2018-11-14,0.548,0.531,-7436.0,0.264,0.15,0.0,0.309,22,7wC76LWyNxaP3hjGzbWOcN,2018-11-09,6,430,1662 days,1925.0,275.0,1
2018-11-14,0.547,0.289,-8131.0,0.035,0.645,0.0,0.213,3,1ArLnG0bHaHPXqf08sEKM0,2018-10-17,25,994,1685 days,314065.5,44866.5,1
2018-11-14,0.533,0.638,-9411.0,0.064,0.039,0.001,0.324,21,5rYpwP1dHWGVMrSZbTmt3e,2018-11-09,6,419,1662 days,18703.0,2671.8571428571427,1
2018-11-14,0.544,0.524,-7914.0,0.062,0.136,0.0,0.117,19,0AcicReEGm1qcENjqzh1Tg,2018-11-09,6,320,1662 days,31023.0,4431.857142857143,1
2018-11-14,0.638,0.679,-5278.0,0.043,0.002,0.007,0.596,12,4uGY9CqDtGtaTTLg1cgsWD,2018-11-09,6,420,1662 days,575616.5,82230.92857142857,1
2018-11-14,0.497,0.77,-4298.0,0.076,0.047,0.0,0.47,1,0H1Had94fszD13qsFsP1U5,2018-11-09,6,379,1662 days,18703.0,2671.8571428571427,1
2018-11-14,0.705,0.796,-5214.0,0.295,0.092,0.0,0.909,4,2rgOAX5Cj3pk8JFnaPwJbd,2018-11-09,6,362,1662 days,1925.0,275.0,1
2018-11-13,0.399,0.591,-8792.0,0.052,0.44,0.062,0.175,14,1FBi1YWCAxlRmfuUbMINqO,2018-11-09,5,276,1662 days,18703.0,2671.8571428571427,1
2018-11-12,0.545,0.517,-8681.0,0.036,0.046,0.007,0.115,21,1BCBBO8VUEFOb6RBct4XDp,2018-11-09,4,208,1662 days,18703.0,2671.8571428571427,1
2018-11-12,0.571,0.762,-8225.0,0.46,0.425,0.0,0.467,7,1VNARx6Sm6ZYAsDMCGiU1B,2018-11-09,2,26,1662 days,1925.0,275.0,1
2018-11-11,0.835,0.703,-4177.0,0.231,0.56,0.0,0.502,2,6R66bI4nkzvvNba80pWU2t,2018-11-10,2,21,1661 days,52679.0,7525.571428571429,3
2018-11-10,0.429,0.559,-7493.0,0.152,0.139,0.009,0.347,40,2B1fuWoWaYnCXbjYp1gXg5,2018-11-09,2,144,1662 days,575616.5,82230.92857142857,1
2018-11-10,0.636,0.718,-4833.0,0.031,0.005,0.0,0.437,1,6LXMUR2rpxFBDo6nilS3yX,2018-11-09,2,78,1662 days,575616.5,82230.92857142857,1
2018-11-10,0.637,0.856,-5649.0,0.034,0.037,0.031,0.285,29,4kQazx3VMaDKUG1IIaC94i,2018-11-09,2,107,1662 days,18703.0,2671.8571428571427,1
2018-11-10,0.728,0.517,-11404.0,0.063,0.056,0.0,0.379,23,1SxagO9GK0UUeEYLmH8Pln,2018-11-09,2,140,1662 days,31023.0,4431.857142857143,1
2018-11-10,0.672,0.715,-6.18,0.027,0.581,0.0,0.677,11,2nkoWsTZa8LKPNGdjI5uxj,2018-11-09,2,74,1662 days,575616.5,82230.92857142857,1
2018-11-09,0.607,0.45,-8507.0,0.034,0.066,0.0,0.121,52,6akBF8JWM8lrpqejdwIfYI,2018-11-09,1,52,1662 days,18703.0,2671.8571428571427,1
2018-11-09,0.561,0.785,-5376.0,0.452,0.111,0.0,0.458,36,2ppse4DOEFlzaW7Xu3U76r,2018-11-09,1,36,1662 days,31041.0,4434.428571428572,2
2018-11-09,0.816,0.735,-5.49,0.054,0.16,0.0,0.476,38,3R4Xk37WTagjzODMNEQLvs,2018-11-09,1,38,1662 days,575616.5,82230.92857142857,1
2018-11-09,0.842,0.567,-6504.0,0.053,0.002,0.0,0.256,68,2dKtWPLZvbCzwLRliNn8UI,2018-11-09,1,68,1662 days,31023.0,4431.857142857143,1
2018-11-09,0.852,0.816,-7276.0,0.23,0.127,0.0,0.531,55,77F0NNChJGfDBp3fTCWaDc,2018-11-09,1,55,1662 days,1925.0,275.0,1
2018-11-09,0.657,0.76,-3446.0,0.051,0.172,0.0,0.425,8,5Tp5zlCgbwXLMa3pgYsNMl,2018-11-09,1,8,1662 days,33598.0,4799.714285714286,3
2018-11-09,0.51,0.707,-4913.0,0.068,0.002,0.0,0.318,60,2lvOt6VAufWlstrqutilVb,2018-11-09,1,60,1662 days,31053.0,4436.142857142858,2
2018-11-09,0.328,0.619,-7136.0,0.282,0.266,0.0,0.405,15,2FoRvrNWBtrJiSgIjmivKG,2018-11-09,1,15,1662 days,18703.0,2671.8571428571427,1
2018-11-09,0.631,0.883,-4356.0,0.388,0.064,0.0,0.585,56,4Nc1FDBI1NUiN48MjTiXEi,2018-11-09,1,56,1662 days,1925.0,275.0,1
2018-11-09,0.624,0.686,-4809.0,0.044,0.181,0.0,0.223,18,7uenITonAmg7wXmFd3kkms,2018-11-09,1,18,1662 days,31023.0,4431.857142857143,1
2018-11-09,0.615,0.66,-5.55,0.032,0.03,0.0,0.185,17,6zZhlOWizcEG1T7zsTdI6N,2018-11-09,1,17,1662 days,18703.0,2671.8571428571427,1
2018-11-09,0.501,0.486,-6.6,0.03,0.19,0.0,0.318,48,6cX1iTffMIAU8lEWSOYIIO,2018-11-09,1,48,1662 days,18703.0,2671.8571428571427,1
2018-11-09,0.808,0.701,-4837.0,0.098,0.002,0.0,0.154,6,284fVGdbsPtigjjI0jmKXo,2018-11-09,1,6,1662 days,31023.0,4431.857142857143,1
2018-11-09,0.659,0.672,-7442.0,0.264,0.413,0.0,0.452,74,0ZPCxNK4DIrF8KqrN3DxfA,2018-11-09,1,74,1662 days,31060.0,4437.142857142858,2
2018-11-09,0.691,0.803,-5029.0,0.036,0.015,0.0,0.424,1,1uRBbjQ3uNFXCncWyNomHf,2018-11-09,1,1,1662 days,575616.5,82230.92857142857,1
2018-11-09,0.863,0.901,-5244.0,0.303,0.152,0.0,0.584,58,2sCkQ5AoGNKy0urYd2E3BT,2018-11-09,1,58,1662 days,1925.0,275.0,1
2018-11-09,0.732,0.681,-7665.0,0.259,0.381,0.0,0.151,43,4spkZ6gRKh827yp6JI6TN1,2018-11-09,1,43,1662 days,1925.0,275.0,1
2018-11-08,0.845,0.663,-5233.0,0.27,0.614,0.0,0.508,19,6rbhaJsE4uLzpPf8WYSHDK,2018-06-29,123,13461,1795 days,52648.0,7521.142857142858,2
2018-11-08,0.755,0.74,-5354.0,0.04,0.356,0.0,0.33,32,1fLhGF1JfGQYj6EZLndD86,2018-11-02,7,315,1669 days,169944.0,24277.714285714286,1
2018-11-08,0.675,0.23,-10363.0,0.204,0.191,0.0,0.101,51,6osMzmRHCVETbZMHceLRmh,2018-11-02,7,625,1669 days,66240.66666667,9462.952380952858,1
2018-11-08,0.669,0.574,-6442.0,0.029,0.018,0.003,0.273,174,0Dn40gxVCMo5TkgS8Ik18Q,2018-09-19,51,9664,1713 days,616875.0,88125.0,2
2018-11-08,0.662,0.714,-5.68,0.121,0.312,0.0,0.464,1,52okn5MNA47tk87PeZJLEL,2017-10-07,65,1785,2060 days,47159.0,6737.0,1
2018-11-08,0.706,0.855,-5377.0,0.215,0.091,0.0,0.293,33,575NJxNUVDqwJGdzBrlLbv,2018-09-28,41,1937,1704 days,432554.5,61793.5,2
2018-11-08,0.638,0.679,-5278.0,0.043,0.002,0.007,0.596,2,5ftQSVAHs7iqULWKQn0fjK,2018-11-02,6,236,1669 days,575616.5,82230.92857142857,1
2018-11-08,0.856,0.694,-4393.0,0.169,0.371,0.0,0.489,23,0dbTQYW3Ad1FTzIA9t90E8,2018-09-28,42,5270,1704 days,38011.0,5430.142857142857,1
2018-11-08,0.836,0.799,-4247.0,0.087,0.187,0.0,0.772,35,00EPIEnX1JFjff8sC6bccd,2018-07-17,115,11248,1777 days,66348.0,9478.285714285714,2
2018-11-08,0.636,0.501,-7.26,0.329,0.413,0.0,0.196,78,1HLL8X0LH20F6Z9SLXLIjr,2018-11-02,7,710,1669 days,66240.66666667,9462.952380952858,1
2018-11-08,0.638,0.4,-11212.0,0.043,0.733,0.0,0.495,67,2mYDDUkBcgFNBqkWctyyuc,2018-11-02,7,759,1669 days,66240.66666667,9462.952380952858,1
2018-11-08,0.652,0.897,-4481.0,0.036,0.293,0.0,0.475,27,1wsLHgXJ4SKIfd5ePSX1hD,2018-10-05,21,583,1697 days,108739.0,15534.142857142857,3
2018-11-08,0.69,0.784,-4653.0,0.032,0.323,0.0,0.669,139,3u1S1OmAUhx5DRlLrXqyp3,2018-06-04,158,25617,1820 days,75879.0,10839.857142857143,2
2018-11-08,0.755,0.615,-8245.0,0.045,0.006,0.0,0.039,54,3tcnWNjEXyXCbFR9zonrX2,2018-10-23,17,1142,1679 days,31023.0,4431.857142857143,1
2018-11-08,0.448,0.612,-6106.0,0.071,0.216,0.0,0.213,166,4zIO3ilp5HvTeK3HJHxhMP,2018-07-20,112,17647,1774 days,575616.5,82230.92857142857,1
2018-11-08,0.669,0.684,-4595.0,0.059,0.252,0.0,0.466,108,2FWyJIT0gL2G3xWVQ9Id5f,2018-10-25,15,1810,1677 days,14359.0,2051.285714285714,1
2018-11-08,0.792,0.657,-4245.0,0.191,0.205,0.0,0.228,6,4MAsYGSgxsaj73dC2lvFC4,2018-10-12,28,1485,1690 days,89754.0,12822.0,1
2018-11-07,0.835,0.703,-4177.0,0.231,0.56,0.0,0.502,23,56CvVCJYRQNWwM4vF4neCD,2018-10-29,10,619,1673 days,52854.0,7550.571428571429,3
2018-11-07,0.854,0.708,-5805.0,0.244,0.175,0.0,0.172,18,1fvCggAYrW0VtCljtqv4h2,2018-10-26,13,771,1676 days,1640.0,234.28571428571428,1
2018-11-06,0.52,0.594,-8.81,0.462,0.44,0.0,0.393,2,0McI9sOmkpfd4E72njtU0G,2018-11-02,4,104,1669 days,66240.66666667,9462.952380952858,1
2018-11-06,0.921,0.607,-7397.0,0.209,0.525,0.0,0.753,7,1B4gJRq61xTs6r1O0Uq2iY,2018-11-02,5,277,1669 days,1640.0,234.28571428571428,1
2018-11-06,0.799,0.597,-5131.0,0.061,0.079,0.0,0.419,32,0GxQ1A5L9xnMOytbP6eKBG,2018-06-20,138,4947,1804 days,311603.0,44514.71428571428,1
2018-11-06,0.663,0.696,-4957.0,0.103,0.056,0.0,0.738,1,6JjPBQfI2Y8nIjnm65X6Pw,2018-06-29,130,13853,1795 days,700475.33333334,100067.90476190572,2
2018-11-05,0.686,0.842,-4423.0,0.1,0.237,0.0,0.519,21,4EjUFjzi4ErWjklOA3Aslu,2018-11-03,3,86,1668 days,275.0,39.285714285714285,1
2018-11-05,0.691,0.716,-5985.0,0.035,0.009,0.0,0.507,111,5a8RPWgKSmcGBGcffmIrUi,2018-08-10,88,12354,1753 days,217702.0,31100.28571428572,4
2018-11-05,0.799,0.616,-8809.0,0.157,0.319,0.0,0.667,14,27P4XoNXXEV4lTc3sB61RK,2018-11-02,3,189,1669 days,66240.66666667,9462.952380952858,1
2018-11-04,0.736,0.482,-8242.0,0.196,0.327,0.0,0.608,5,6gzIcEUuswJQGfJNPYMjjv,2018-10-19,17,1051,1683 days,729457.666666673,104208.238095239,2
2018-11-03,0.719,0.501,-8.84,0.239,0.257,0.0,0.419,28,6qZANDqrSAvfuSjcxBP1PD,2018-11-02,2,154,1669 days,66240.66666667,9462.952380952858,1
2018-11-03,0.8,0.406,-8892.0,0.268,0.636,0.0,0.274,32,3tkFCUaISwablf9MJydsuB,2018-11-02,2,130,1669 days,66240.66666667,9462.952380952858,1
2018-11-03,0.81,0.749,-3734.0,0.114,0.248,0.0,0.795,6,51HrDv54pSe1IqynORNXBd,2018-09-22,11,164,1710 days,1249.0,178.42857142857142,2
2018-11-03,0.732,0.69,-7745.0,0.174,0.538,0.0,0.636,9,0KPiSFlz5OUCgw7nwvhYWe,2018-11-02,2,95,1669 days,66240.66666667,9462.952380952858,1
2018-11-02,0.799,0.583,-7199.0,0.115,0.75,0.0,0.322,17,4tW7mc0pab35DznfVlr3px,2018-11-02,1,17,1669 days,17278.0,2468.285714285714,1
2018-11-02,0.532,0.639,-7419.0,0.039,0.051,0.001,0.198,84,0wUxh6XMc698xPCfgBaPRV,2018-11-02,1,84,1669 days,119411.0,17058.714285714286,2
2018-11-02,0.549,0.735,-5226.0,0.299,0.325,0.0,0.495,9,71XGMPKmWtVxO7bGcGZhbn,2018-11-02,1,9,1669 days,17278.0,2468.285714285714,1
2018-11-02,0.818,0.591,-8693.0,0.38,0.239,0.0,0.22,41,2YFIQqnq4dS67Ndz8Iel0b,2018-11-02,1,41,1669 days,1640.0,234.28571428571428,1
2018-11-02,0.625,0.6,-7.75,0.029,0.374,0.025,0.18,24,4gnZPWL9c1ZunZuqc8Asbu,2018-11-02,1,24,1669 days,217702.0,31100.28571428572,4
2018-11-02,0.914,0.572,-8.82,0.166,0.071,0.002,0.203,29,304CtPEPYQS6hbM4CubVti,2018-11-02,1,29,1669 days,66240.66666667,9462.952380952858,1
2018-11-02,0.317,0.239,-12036.0,0.033,0.744,0.0,0.391,76,2kJAhu7mesSEkML8zviSNX,2018-11-02,1,76,1669 days,66240.66666667,9462.952380952858,1
2018-11-02,0.685,0.638,-6539.0,0.037,0.037,0.0,0.414,35,39YLC6osLe9btq1vpsDglx,2018-11-02,1,35,1669 days,35.0,5.0,1
2018-11-02,0.597,0.469,-7089.0,0.046,0.624,0.0,0.449,90,5mkGjUA82k3yWNhD1kFAuU,2018-11-02,1,90,1669 days,684.0,97.71428571428572,1
2018-11-02,0.399,0.591,-8792.0,0.052,0.44,0.062,0.175,31,6W4f0lzPGSIKsbTRhNk8VI,2018-11-02,1,31,1669 days,18703.0,2671.8571428571427,1
2018-11-02,0.753,0.736,-6157.0,0.087,0.102,0.0,0.272,67,5oeKHrUHPT4lUKrDRVlWNp,2018-11-02,1,67,1669 days,1640.0,234.28571428571428,1
2018-11-01,0.89,0.624,-3966.0,0.103,0.094,0.0,0.762,48,5xesHO6GLWTrjsKOjAXRmf,2018-10-26,7,446,1676 days,14592.0,2084.5714285714284,1
2018-11-01,0.425,0.642,-5.06,0.05,0.164,0.0,0.112,16,1snWlbcbgQpJfknoI30DWG,2018-07-27,97,8867,1767 days,55789.0,7969.857142857143,3
2018-11-01,0.578,0.694,-5351.0,0.071,0.011,0.0,0.268,20,1N7YeVU0ZwAFbOhwM61ef6,2018-09-21,28,1344,1711 days,1600.0,228.57142857142856,1
2018-11-01,0.414,0.486,-6431.0,0.031,0.013,0.0,0.368,22,4ut5G4rgB1ClpMTMfjoIuy,2018-08-03,91,7805,1760 days,119369.0,17052.714285714286,1
2018-11-01,0.769,0.838,-5238.0,0.063,0.16,0.0,0.602,4,0VKkyBKCXyR99navhVRqcP,2018-03-17,227,24262,1899 days,93708.0,13386.857142857143,1
2018-11-01,0.777,0.779,-4449.0,0.097,0.054,0.0,0.768,6,6jA8JUuPCGYjFcgw0AoM5T,2018-02-17,256,34574,1927 days,55435.0,7919.285714285715,1
2018-11-01,0.652,0.678,-6183.0,0.054,0.183,0.0,0.28,10,6Hgh47WXVKtXN5zGOu0hjI,2018-04-20,194,20050,1865 days,461790.5,65970.07142857143,3
2018-11-01,0.876,0.519,-6531.0,0.143,0.202,0.0,0.158,3,1ZAyjvIk9YiD76yYy0TEG6,2018-07-31,74,2677,1763 days,39479.5,5639.928571428572,1
2018-11-01,0.884,0.541,-5608.0,0.221,0.083,0.0,0.274,14,55GiOwtxNajXVbpjjIzMnD,2018-07-26,98,9244,1768 days,95936.0,13705.142857142857,1
2018-11-01,0.939,0.551,-9126.0,0.291,0.031,0.0,0.42,1,2jt2WxXMCD4zjACthkJQVE,2018-08-31,60,6985,1732 days,371151.0,53021.57142857143,1
2018-11-01,0.539,0.651,-5304.0,0.043,0.065,0.0,0.474,149,15kQGEy89K8deJcZVFEn0N,2018-09-21,42,6789,1711 days,270282.5,38611.78571428572,1
2018-11-01,0.743,0.87,-2188.0,0.212,0.06,0.0,0.884,15,3wScL5W8H40zzCKN0atfBk,2018-09-28,34,3089,1704 days,39551.0,5650.142857142857,2
2018-10-31,0.722,0.486,-17081.0,0.128,0.033,0.0,0.625,10,2aRjuScpka878tUWOsLYpQ,2018-10-31,1,10,1671 days,10.0,1.4285714285714286,1
2018-10-31,0.825,0.76,-6591.0,0.188,0.144,0.0,0.876,8,4Nip6oiJU24LqcUEi7u19S,2018-10-22,9,166,1680 days,348.0,49.71428571428572,1
2018-10-31,0.856,0.728,-3497.0,0.092,0.135,0.0,0.797,3,0sPTfDSZgE3KvcvqaKPtEx,2018-10-11,19,400,1691 days,2938.0,419.7142857142857,1
2018-10-31,0.569,0.508,-12823.0,0.05,0.768,0.0,0.647,84,3TjhLjBbR74kY1MicLTD9n,2018-10-31,1,84,1671 days,726.0,103.71428571428572,1
2018-10-31,0.48,0.944,-6775.0,0.178,0.127,0.0,0.312,77,7zC3NyXdjzeebeKmXuGvHC,2018-10-31,1,77,1671 days,77.0,11.0,1
2018-10-30,0.806,0.778,-4577.0,0.062,0.133,0.0,0.84,5,71iAechwVKGu26pahzFL0k,2018-10-26,4,25,1676 days,516.5,73.78571428571429,1
2018-10-30,0.736,0.449,-11462.0,0.425,0.33,0.0,0.326,6,152lZdxL1OR0ZMW6KquMif,2017-02-01,545,56137,2308 days,424924.5,60703.5,1
2018-10-30,0.728,0.638,-6.41,0.252,0.24,0.001,0.598,10,6hcqxx32EL884qpJXDstsA,2018-10-29,2,36,1673 days,6126.0,875.1428571428571,1
2018-10-30,0.749,0.723,-6609.0,0.043,0.056,0.022,0.674,7,5HeKOKc4phmLn8e4I7EkzD,2018-10-05,23,1494,1697 days,65544.0,9363.42857142857,1
2018-10-29,0.792,0.571,-7539.0,0.094,0.301,0.0,0.556,9,3to5UxKsozb4T6CfwHuhLJ,2018-10-25,2,10,1677 days,87517.0,12502.42857142857,1
2018-10-29,0.849,0.493,-4.1,0.042,0.456,0.0,0.447,17,1l9G7M8gNyQsgOGWZGoQsT,2018-10-17,8,261,1685 days,202783.0,28969.0,1
2018-10-29,0.674,0.862,-3.4,0.231,0.019,0.0,0.357,35,6bMIExEulvwM2X6zsuiYwr,2018-10-26,4,217,1676 days,33837.0,4833.857142857143,1
2018-10-29,0.646,0.648,-8602.0,0.037,0.71,0.003,0.466,12,1DMEzmAoQIikcL52psptQL,2018-10-26,3,70,1676 days,82665.0,11809.285714285714,1
2018-10-29,0.672,0.588,-9573.0,0.133,0.619,0.241,0.204,14,1VGzxJnVQND7Cg5H5wGj14,2018-10-26,2,61,1676 days,82665.0,11809.285714285714,1
2018-10-26,0.755,0.682,-4799.0,0.034,0.027,0.0,0.498,1,5GNjiM8jZCgbqjHklAcT9e,2018-10-12,15,972,1690 days,11547.0,1649.571428571429,1
2018-10-26,0.695,0.586,-10315.0,0.066,0.102,0.317,0.112,191,2OpBganfGk2GVdSlRdxzaX,2018-10-19,8,1547,1683 days,424924.5,60703.5,1
2018-10-26,0.9,0.316,-8797.0,0.332,0.684,0.077,0.844,8,39oeKRgsLeynDIbWuXyA47,2018-10-26,1,8,1676 days,82665.0,11809.285714285714,1
2018-10-26,0.538,0.409,-6581.0,0.051,0.172,0.0,0.265,142,0OCRwXbQRdOZ1OtB4Imsp1,2018-10-26,1,142,1676 days,33163.0,4737.571428571428,1
2018-10-26,0.809,0.483,-6886.0,0.049,0.8,0.0,0.715,20,4sbtM9ORGwmxGkXfctXbJq,2018-10-26,1,20,1676 days,82665.0,11809.285714285714,1
2018-10-26,0.584,0.786,-4319.0,0.133,0.36,0.016,0.272,41,7Bvp5JUJiyUrMgvH4DR0wH,2018-10-26,1,41,1676 days,270302.5,38614.64285714286,2
2018-10-26,0.487,0.458,-7761.0,0.037,0.552,0.026,0.207,2,06GcodDliPWAYFX2LSFLIu,2018-10-19,8,790,1683 days,424924.5,60703.5,1
2018-10-25,0.95,0.489,-8411.0,0.462,0.105,0.0,0.919,12,3m2aDCqn8eT5ElXDUiboGU,2018-10-19,7,435,1683 days,9457.0,1351.0,1
2018-10-25,0.55,0.415,-6557.0,0.052,0.161,0.0,0.274,142,2JqnpexlO9dmvjUMCaLCLJ,2018-09-07,42,5294,1725 days,33163.0,4737.571428571428,1
2018-10-25,0.917,0.786,-4921.0,0.208,0.04,0.0,0.441,23,3edzl4zvKFi0D3iuF6cs2f,2018-10-12,14,1541,1690 days,89754.0,12822.0,1
2018-10-25,0.889,0.385,-11767.0,0.165,0.005,0.0,0.235,17,1Jl21sidRpEdlVBvYbssLx,2018-09-24,28,1324,1708 days,99193.666666673,14170.523809524717,1
2018-10-25,0.515,0.479,-7458.0,0.026,0.544,0.006,0.284,32,0UyljEbX9dqI1K0sqdv6B6,2018-09-13,43,3415,1719 days,82665.0,11809.285714285714,1
2018-10-24,0.618,0.71,-6066.0,0.331,0.407,0.0,0.233,1,5BQrp63SHCVf4bzCzJePne,2018-09-28,27,3011,1704 days,38011.0,5430.142857142857,1
2018-10-24,0.576,0.443,-7477.0,0.075,0.009,0.0,0.452,4,1EXotCuzdXR34W1MoP6Um7,2018-10-24,1,4,1678 days,642.0,91.71428571428572,1
2018-10-24,0.81,0.458,-7495.0,0.105,0.266,0.0,0.493,3,2OsDoAzo5SGq10qwmKSQBv,2018-10-19,6,386,1683 days,729457.666666673,104208.238095239,2
2018-10-23,0.83,0.546,-5716.0,0.295,0.227,0.0,0.535,3,58QhkbaAkLFnn7JwAnAato,2018-08-31,52,5777,1732 days,371151.0,53021.57142857143,1
2018-10-23,0.701,0.728,-4554.0,0.255,0.01,0.001,0.059,1,7w9bgPAmPTtrkt2v16QWvQ,2017-10-17,183,3786,2050 days,371151.0,53021.57142857143,1
2018-10-23,0.554,0.591,-7215.0,0.063,0.096,0.124,0.524,20,1gOyBTO1fDLDTH8Ap12Wyp,2018-10-19,5,312,1683 days,424924.5,60703.5,1
2018-10-23,0.587,0.664,-8.63,0.065,0.344,0.0,0.453,4,73ipE4lfZ53pvBbJPXkiEK,2018-10-23,1,4,1679 days,2072.0,296.0,1
