id,song_count,Summed_Points,artist_count,Points (Total),Artists,Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Nationality_Summed_Points,Nationality_count,Date_earliest
25GyyK9CyZRiDCsPY51fIT,6.0,21.0,1,287,Lil Tjay,2021-10-27,0.545,0.82,-4489.0,0.275,0.095,0.0,0.357,15701.0,1,2021-10-22
7j31rVgGX9Q2blT92VBEA0,12.0,0.0,1,145,My Chemical Romance,2021-10-27,0.463,0.857,-3063.0,0.063,0.051,0.0,0.856,17366.0,1,2021-10-04
6DEMMeWXfmFAXgDUMMzeg6,,0.0,1,712,Adele,2021-10-26,0.591,0.28,-5494.0,0.028,0.889,0.0,0.348,2004.0,1,2021-10-15
0Z5ok0QLLttAKsujOZYOXf,11.0,0.0,1,759,Adele,2021-10-26,0.616,0.47,-6092.0,0.025,0.291,0.0,0.325,2004.0,1,2021-10-15
7iqQz931tn59mK6IZ3knRx,2.0,80.0,1,39,Lana Del Rey,2021-10-26,0.602,0.59,-6346.0,0.028,0.318,0.0,0.381,15754.0,1,2021-10-25
1Yk0cQdMLx5RzzFTYwmuld,9.0,0.0,1,492,Adele,2021-10-25,0.578,0.43,-6134.0,0.031,0.33,0.0,0.288,2004.0,1,2021-10-15
6RBfz4bNLNzvt37HycN1Xf,3.0,37.0,1,152,Khalid,2021-10-25,0.684,0.514,-8584.0,0.033,0.002,0.0,0.202,15701.0,1,2021-10-22
2CVChktEKBsM6v4IfdFU5k,,0.0,1,9952,dhruv,2021-10-24,0.654,0.434,-11163.0,0.067,0.837,0.0,0.223,0.0,1,2021-07-05
5SwyN9hzmWjBsINlif8li8,57.0,34.0,1,3941,Gusttavo Lima,2021-10-23,0.774,0.732,-4227.0,0.031,0.108,0.0,0.734,1112.0,1,2021-06-19
78SCmQ8A7KQSMdkem2SwBP,16.0,18.0,1,1835,Måneskin,2021-10-23,0.767,0.678,-3284.0,0.069,0.001,0.0,0.791,161.0,1,2021-10-08
0fQfJFfngYfG26560HLMLN,1.0,2.0,2,16,"Sean Paul, Sia",2021-10-22,0.624,0.86,-3012.0,0.124,0.07,0.0,0.816,1006.0,2,2021-10-22
1RPsOAaHaRu8JlVdeaciuL,,0.0,1,80,Lana Del Rey,2021-10-22,0.641,0.346,-9508.0,0.036,0.913,0.0,0.187,15701.0,1,2021-10-22
6LnEoRQKMcaFTR5UvaKuBy,1.0,0.0,1,7,SEVENTEEN,2021-10-22,0.621,0.816,-5242.0,0.104,0.097,0.0,0.694,1716.0,1,2021-10-22
6zSpb8dQRaw0M1dK8PBwQz,70.0,0.0,3,23180,"Elton John, Dua Lipa, PNAU",2021-10-21,0.796,0.798,-6312.0,0.032,0.034,0.0,0.942,2548.0,2,2021-08-13
3dbLT62Cvs46Ju7a8gpr36,17.0,14.0,1,1202,aespa,2021-10-21,0.727,0.879,-1167.0,0.129,0.124,0.0,0.671,1528.0,1,2021-10-05
0z8hI3OPS8ADPWtoCjjLl6,60.0,3.0,1,6476,Shawn Mendes,2021-10-21,0.776,0.808,-4501.0,0.117,0.03,0.0,0.494,2202.0,1,2021-08-20
1175r6ZmkUjX8dRJLz9Ohk,10.0,0.0,1,885,The Walters,2021-10-20,0.578,0.669,-4898.0,0.038,0.65,0.0,0.503,16078.0,1,2021-10-11
71qB68guEJjbvtjlkZ8DF5,4.0,174.0,1,180,Kygo,2021-10-19,0.684,0.506,-6743.0,0.034,0.159,0.0,0.352,186.0,1,2021-10-15
25r6MZ4Gtd76l43qnZI1DG,10.0,10.0,1,744,Don Toliver,2021-10-18,0.8,0.541,-5.05,0.038,0.025,0.0,0.194,17034.0,1,2021-10-08
65OR4ywy8Cgs3FDHK82Idl,3.0,125.0,1,170,Coldplay,2021-10-18,0.507,0.832,-5931.0,0.043,0.006,0.0,0.485,2004.0,1,2021-10-15
2rOnSn2piaqLAlYjtfUBlY,57.0,0.0,3,14043,"Tanishk Bagchi, Jubin utiyal, Asees Kaur",2021-10-17,0.72,0.63,-5549.0,0.041,0.615,0.0,0.512,0.0,3,2021-08-16
0lnpnsrVaW9elGgRxpDCgE,13.0,1.0,1,237,Walker Hayes,2021-10-16,0.649,0.76,-6487.0,0.057,0.114,0.0,0.843,17491.0,1,2021-09-10
2K1CQMoG2Dy5nmeOYnhoi8,35.0,270.0,6,14802,"J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander",2021-10-16,0.813,0.81,-5382.0,0.081,0.112,0.0,0.632,4590.0,6,2021-09-10
3vXnuFnC5RhPGwsFi0ORcI,,0.0,1,205,Stromae,2021-10-16,0.641,0.681,-6418.0,0.354,0.123,0.0,0.836,943.0,1,2021-10-15
6wuGK7wlZFjX2NYmParJwl,,154.0,1,37,Young Thug,2021-10-15,0.558,0.211,-14575.0,0.045,0.799,0.0,0.159,15628.0,1,2021-10-15
3V7jLMYvvg4BHi4tmDveNc,1.0,3.0,1,106,Anitta,2021-10-15,0.904,0.564,-4779.0,0.121,0.037,0.0,0.843,1241.0,1,2021-10-15
40dlJFdqfm8CayhmmS9UB7,,0.0,1,86,Mac Miller,2021-10-15,0.489,0.867,-4668.0,0.466,0.021,0.0,0.55,15628.0,1,2021-10-15
1XRzIGsdYaLi0jHeGlcHGP,1.0,154.0,1,95,Young Thug,2021-10-15,0.849,0.479,-7208.0,0.239,0.027,0.0,0.395,15628.0,1,2021-10-15
4roNDqb3Mm6EUAPCtW0Sct,1.0,0.0,1,31,Adele,2021-10-15,0.612,0.749,-5014.0,0.045,0.615,0.0,0.574,2004.0,1,2021-10-15
6VObnIkLVruX4UVyxWhlqm,,0.0,1,5,Adele,2021-10-15,0.346,0.552,-6864.0,0.028,0.417,0.0,0.079,2004.0,1,2021-10-15
1S4Ehm8b7O4n9lIy3uAMS1,,0.0,1,9,Gzuz,2021-10-15,0.812,0.66,-6093.0,0.171,0.309,0.003,0.482,528.0,1,2021-10-15
0uqsdBw9KvD8jSWmfMmMAp,,154.0,1,100,Young Thug,2021-10-15,0.707,0.442,-10395.0,0.339,0.07,0.0,0.344,15628.0,1,2021-10-15
2DRMuw0U0QbkVQxWxdJV3M,1.0,0.0,1,12,Adele,2021-10-15,0.59,0.833,-6503.0,0.062,0.014,0.0,0.538,2004.0,1,2021-10-15
5zFglKYiknIxks8geR8rcL,124.0,247.0,1,13256,Maroon 5,2021-10-14,0.713,0.676,-5483.0,0.027,0.038,0.0,0.721,13781.0,1,2021-06-11
5K6Ssv4Z3zRvxt0P6EKUAP,140.0,0.0,1,15804,Galantis,2021-10-14,0.595,0.784,-4878.0,0.102,0.216,0.0,0.479,46.0,1,2021-05-21
7CC6UbCs4iGsePSzFxYxNn,,951.0,1,344,Kanye West,2021-10-14,0.319,0.236,-9644.0,0.032,0.898,0.0,0.254,17366.0,1,2021-10-04
3FeVmId7tL5YN8B7R3imoM,21.0,1362.0,2,8184,"Coldplay, BTS",2021-10-14,0.588,0.701,-6.39,0.04,0.008,0.0,0.443,3048.0,2,2021-09-24
24OeEKPQ8qqNZnPevRHxUT,,69.0,1,384,Justin Bieber,2021-10-14,0.815,0.816,-4393.0,0.051,0.05,0.001,0.774,782.0,1,2021-10-08
6KL88T4Ma4ABXqzgUoEwkd,47.0,126.0,1,2905,OneRepublic,2021-10-14,0.682,0.72,-8176.0,0.038,0.321,0.0,0.649,15995.0,1,2021-08-27
5uEYRdEIh9Bo4fpjDd4Na9,182.0,0.0,2,54916,"Travis Scott, HVME",2021-10-13,0.841,0.593,-7846.0,0.038,0.418,0.0,0.808,16884.0,2,2021-01-15
1zoyteFQmeUUqyOl2Xznpy,2.0,42.0,1,74,ENHYPEN,2021-10-13,0.568,0.809,-3869.0,0.052,0.0,0.0,0.709,1528.0,1,2021-10-12
2KcNrONbZ0hvBPjvrDO2tx,74.0,60.0,1,4983,Myke Towers,2021-10-11,0.793,0.745,-4579.0,0.057,0.182,0.0,0.716,715.0,1,2021-07-30
6SRsiMl7w1USE4mFqrOhHC,142.0,585.0,1,17261,Olivia Rodrigo,2021-10-11,0.672,0.526,-6446.0,0.06,0.031,0.0,0.28,13763.0,1,2021-05-21
2ookQf9qP2qiBuNFnNXyfl,38.0,0.0,1,6314,John Amplificado,2021-10-10,0.608,0.693,-4057.0,0.056,0.266,0.0,0.308,927.0,1,2021-08-20
7eJMfftS33KTjuF7lTsMCx,183.0,0.0,2,67558,"Powfu, beabadoobee",2021-10-10,0.726,0.431,-8765.0,0.135,0.731,0.0,0.348,4065.0,2,2020-02-14
1ahCrpeTt94LL7y1aXw0Y8,,10.0,2,648,"Tokischa, ROSALÍA",2021-10-10,0.891,0.751,-3.15,0.124,0.069,0.001,0.711,255.0,2,2021-10-01
72zHuDxFQTjbL51qJQSA7j,49.0,0.0,2,6566,"Jasleen Royal, B Praak",2021-10-10,0.603,0.573,-5843.0,0.05,0.478,0.0,0.236,0.0,2,2021-08-17
0PwFN7vRvY80Hnkoew2x3f,,166.0,2,20030,"Rauw Alejandro, Mr. NaisGai",2021-10-09,0.768,0.56,-3497.0,0.086,0.709,0.001,0.372,1450.0,2,2021-06-25
4PQdrXMDHDPl1RczrrlADd,67.0,0.0,1,4273,Luan Santana,2021-10-09,0.526,0.731,-4662.0,0.089,0.18,0.0,0.476,632.0,1,2021-07-03
4axxCbc4tWlpqHP5UbJMc3,3.0,0.0,2,246,"Bizarrap, Ptazeta",2021-10-09,0.829,0.81,-4801.0,0.144,0.042,0.0,0.707,382.0,2,2021-10-07
7aZusA4cWXz3Wv9e9uhavz,56.0,0.0,1,3875,Matuê,2021-10-09,0.806,0.595,-6166.0,0.246,0.138,0.0,0.677,975.0,1,2021-08-11
2OcbewDrWFNTYRqpSzJBCY,1.0,10.0,1,81,Don Toliver,2021-10-08,0.898,0.518,-6991.0,0.21,0.04,0.0,0.798,17034.0,1,2021-10-08
59nbIJxGb1qkrzbtTomZkL,1.0,0.0,1,94,Jesy Nelson,2021-10-08,0.715,0.731,-6469.0,0.27,0.055,0.0,0.774,1813.0,1,2021-10-08
2HSmyk2qMN8WQjuGhaQgCk,,32.0,1,4576,Drake,2021-10-08,0.423,0.667,-7012.0,0.326,0.758,0.0,0.496,2226.0,1,2021-09-03
5FsV0biZgb8tmQtau5LxKz,,138.0,1,7,RAF Camora,2021-10-08,0.765,0.733,-5539.0,0.212,0.495,0.02,0.714,138.0,1,2021-10-08
4wuMS7NGVbU7hdu94K5icd,1.0,0.0,1,43,24kGoldn,2021-10-08,0.686,0.69,-6.13,0.24,0.122,0.0,0.528,17034.0,1,2021-10-08
6kUaRtXf19fu5IQWjmwsEJ,1.0,60.0,1,19,Eminem,2021-10-08,0.763,0.827,-3927.0,0.244,0.023,0.0,0.71,17034.0,1,2021-10-08
0HNKMJ2EKCaT2EqcCBj1EH,1.0,10.0,1,62,Don Toliver,2021-10-08,0.752,0.531,-6236.0,0.057,0.053,0.0,0.2,17034.0,1,2021-10-08
7iC56CDz8miPDKaH0OEIqS,1.0,10.0,1,36,Don Toliver,2021-10-08,0.656,0.672,-7385.0,0.047,0.064,0.0,0.137,17034.0,1,2021-10-08
0jNFDcGAXPs5ahngmD5R6n,1.0,10.0,1,97,Don Toliver,2021-10-08,0.403,0.405,-7718.0,0.043,0.602,0.0,0.052,17034.0,1,2021-10-08
4qS2KPWvsQzLvRa9oCHw41,1.0,10.0,1,10,Don Toliver,2021-10-08,0.782,0.528,-6035.0,0.053,0.409,0.0,0.389,17034.0,1,2021-10-08
1uMHCAyGmHqyygoNRuo7MV,49.0,0.0,1,4537,bbno$,2021-10-07,0.815,0.848,-4704.0,0.115,0.023,0.0,0.684,2208.0,1,2021-08-18
5Yu1AOnIzC1tWRJ4U0uW7u,19.0,16.0,1,1265,Zé Neto & Cristiano,2021-10-07,0.575,0.669,-4.75,0.034,0.273,0.0,0.524,1094.0,1,2021-09-03
6LNoArVBBVZzUTUiAX2aKO,,951.0,1,119,Kanye West,2021-10-07,0.546,0.64,-5582.0,0.37,0.044,0.0,0.63,17366.0,1,2021-10-04
3T9BKc4kB7ukeNQrCqv6ZV,7.0,42.0,1,442,Meek Mill,2021-10-07,0.681,0.63,-5585.0,0.039,0.004,0.0,0.183,17078.0,1,2021-10-01
0qXP5fMhxGzxALOkXYUxfP,,32.0,1,1426,A-Wall,2021-10-06,0.604,0.466,-10093.0,0.032,0.649,0.033,0.499,16330.0,1,2021-08-28
46OaeacE8RjnE49MB5B2Lt,2.0,0.0,1,79,Mitski,2021-10-06,0.466,0.626,-8126.0,0.027,0.166,0.0,0.318,0.0,1,2021-10-05
2DTpP3caqX3QdJIEoS83mD,12.0,1314.0,2,1826,"Joyner Lucas, J. Cole",2021-10-06,0.861,0.637,-7701.0,0.133,0.392,0.0,0.754,35498.0,2,2021-09-24
2aTKrdenCq5qBOoJPFdn4P,88.0,0.0,1,4887,Jamie Miller,2021-10-04,0.558,0.454,-5335.0,0.055,0.499,0.0,0.424,1156.0,1,2021-07-04
1EYeZGTMCjV7uVey5fNWXM,,0.0,2,3688,"CKay, ElGrandeToto",2021-10-04,0.642,0.723,-6149.0,0.243,0.58,0.001,0.487,17.0,2,2021-09-13
5gZYpjakt37G3c58FKcQwJ,7.0,566.0,1,59,Trippie Redd,2021-10-04,0.581,0.877,-4938.0,0.114,0.015,0.0,0.353,17649.0,1,2021-09-22
0RbW8kWozrVSIGb4V13o0o,36.0,0.0,1,6432,Kanye West,2021-10-03,0.587,0.561,-6569.0,0.146,0.047,0.0,0.351,16421.0,1,2021-08-29
7aonAWn0J0AJ47ZU9WHCXC,19.0,0.0,2,574,"Sub Urban, Bella Poarch",2021-10-03,0.82,0.611,-5.02,0.122,0.077,0.0,0.637,15343.0,2,2021-08-19
2Rd4eJ4KwXQQn2sMSToyUM,,0.0,1,4877,Kanye West,2021-10-03,0.319,0.236,-9644.0,0.032,0.898,0.0,0.254,16421.0,1,2021-08-29
2gbMPBrBVj3CuNTLp2dHYs,,0.0,1,4566,Kanye West,2021-10-03,0.546,0.64,-5582.0,0.37,0.044,0.0,0.63,16421.0,1,2021-08-29
4P7IXYPAkinTdZrBF5bGWp,27.0,16.0,1,1941,Zé Neto & Cristiano,2021-10-03,0.596,0.772,-4721.0,0.065,0.561,0.0,0.591,927.0,1,2021-08-14
2FSGUA0gFgGeQdprjtGM2M,176.0,0.0,2,43912,"KAROL G, Mariah Angeliq",2021-10-02,0.635,0.706,-3224.0,0.125,0.256,0.0,0.443,13642.0,2,2021-03-26
43qcs9NpJhDxtG91zxFkj7,102.0,295.0,5,58640,"Wisin, Jhay Cortez, Anuel AA, Los Legendarios, Myke Towers",2021-10-02,0.839,0.711,-4733.0,0.047,0.398,0.0,0.573,1473.0,5,2021-06-16
3ua3rqwBNmeGeQfcKnA3bT,2.0,0.0,3,69,"Doode, Teto, Matuê",2021-10-02,0.845,0.655,-5137.0,0.061,0.239,0.0,0.516,2622.0,3,2021-10-01
4HYDUMY0xSpeBr0AMY9cUz,,75.0,3,86298,"Jay Wheeler, DJ Nelson, Myke Towers",2021-10-02,0.845,0.677,-4798.0,0.136,0.269,0.001,0.68,3387.0,3,2020-06-23
5qqabIl2vWzo9ApSC317sa,,0.0,1,562,Oasis,2021-10-02,0.378,0.896,-4066.0,0.041,0.0,0.0,0.469,346.0,1,2017-01-19
4Yip3hds5IHyT7AqoNHfmX,,10.0,1,1628,Maria Becerra,2021-10-02,0.744,0.679,-3.51,0.079,0.065,0.004,0.866,95.0,1,2021-08-27
5mJDKaEsF02C8BOZoJ14rl,,0.0,1,61,Salmo,2021-10-01,0.577,0.847,-6016.0,0.353,0.192,0.0,0.893,73.0,1,2021-10-01
1CrPPsibP3uTc3DSI5vQC5,2.0,0.0,1,47,Kali Uchis,2021-10-01,0.769,0.384,-7414.0,0.035,0.239,0.0,0.23,497.0,1,2021-09-30
01BCvCKQNDmFQQQSjrzPnm,,0.0,1,17,Salmo,2021-10-01,0.541,0.686,-5196.0,0.371,0.012,0.0,0.521,73.0,1,2021-10-01
4s7TIubkdsgdtDEDFEAYVL,1.0,42.0,1,58,Meek Mill,2021-10-01,0.647,0.823,-4074.0,0.048,0.039,0.0,0.309,17078.0,1,2021-10-01
6yaNNYWPjkWHbh1jADEyJO,1.0,0.0,1,2,Salmo,2021-10-01,0.816,0.711,-4.45,0.121,0.061,0.0,0.775,73.0,1,2021-10-01
2v4kWcQ7LWML8TEQmLDAEO,,0.0,1,8,Salmo,2021-10-01,0.706,0.801,-4965.0,0.309,0.112,0.0,0.501,73.0,1,2021-10-01
1mG8VynhqySA52bALfYrvO,1.0,609.0,3,234,"Sech, Daddy Yankee, J Balvin",2021-10-01,0.819,0.955,-0.521,0.091,0.161,0.0,0.725,1664.0,3,2021-10-01
6bpq1jGkVz66Q3LYeoXdjZ,15.0,601.0,1,1712,Lil Nas X,2021-10-01,0.841,0.527,-8116.0,0.149,0.043,0.0,0.582,17785.0,1,2021-09-17
1XyzcGhmO7iUamSS94XfqY,1.0,107.0,1,136,TWICE,2021-10-01,0.808,0.903,-2179.0,0.073,0.09,0.0,0.922,1392.0,1,2021-10-01
4eL3XeuGaEoVT8ttDh3hwY,8.0,28.0,2,984,"Gun, Future",2021-10-01,0.798,0.574,-6548.0,0.157,0.024,0.0,0.309,19515.0,2,2021-09-24
5axqVsveGtmOkq7H1wV3c0,,0.0,1,70,Apache 207,2021-10-01,0.734,0.689,-6902.0,0.289,0.137,0.0,0.564,542.0,1,2021-10-01
40uMIn2zJLAQhNXghRjBed,76.0,80.0,1,8965,Post Malone,2021-09-30,0.797,0.631,-3818.0,0.079,0.09,0.0,0.288,14868.0,1,2021-07-09
2tUL6dZf1mywCj5WvCPZw6,28.0,32.0,1,3209,Drake,2021-09-30,0.84,0.744,-4751.0,0.113,0.018,0.0,0.171,2226.0,1,2021-09-03
5fwSHlTEWpluwOM0Sxnh5k,81.0,14.0,1,14668,Farruko,2021-09-30,0.762,0.766,-3955.0,0.034,0.008,0.0,0.442,710.0,1,2021-07-12
3fVnlF4pGqWI9flVENcT28,,0.0,1,85,Taylor Swift,2021-09-30,0.553,0.664,-7417.0,0.074,0.071,0.006,0.467,7177.0,1,2017-06-09
5ajjAnNRh8bxFvaVHzpPjh,,0.0,1,4331,Madison Beer,2021-09-29,0.386,0.426,-6642.0,0.036,0.807,0.0,0.261,13231.0,1,2021-06-27
3JR0ducCexKbeK47g6AHm5,33.0,681.0,1,3036,BTS,2021-09-28,0.739,0.588,-4971.0,0.136,0.003,0.0,0.774,1279.0,1,2021-08-27
7zQirOExB0VR8yWUOqYeio,11.0,601.0,1,1099,Lil Nas X,2021-09-27,0.923,0.533,-6016.0,0.262,0.05,0.0,0.587,17785.0,1,2021-09-17
6KgtcmCF9Ky68XC7ezxl3s,42.0,0.0,1,4184,Lizzo,2021-09-27,0.827,0.731,-5524.0,0.088,0.13,0.0,0.607,15919.0,1,2021-08-13
7Bk0uXKk1uPT0XuQbpFzvs,181.0,12.0,3,82707,"Los Legendarios, Wisin, Jhay Cortez",2021-09-25,0.849,0.701,-4407.0,0.06,0.407,0.0,0.505,2418.0,3,2021-02-13
1xO7tp4J5Wj0NeKrzIpd1V,1.0,0.0,1,13,Christian Nodal,2021-09-25,0.704,0.482,-5352.0,0.035,0.211,0.0,0.604,199.0,1,2021-09-25
3grVoZ10bm2jUGpo7BxpuF,8.0,601.0,1,913,Lil Nas X,2021-09-24,0.685,0.717,-6456.0,0.041,0.101,0.0,0.549,17785.0,1,2021-09-17
61Emqg95O9zo1GNOcyxq4Y,1.0,0.0,1,18,Giveon,2021-09-24,0.442,0.517,-7807.0,0.055,0.07,0.0,0.2,17749.0,1,2021-09-24
01QhKtUc12FGw2wX7dMYvv,1.0,36.0,1,80,ITZY,2021-09-24,0.736,0.866,-3053.0,0.211,0.008,0.0,0.533,1282.0,1,2021-09-24
2sp32rIevQhpbo0Z4aQzoe,,1362.0,2,80,"Coldplay, BTS",2021-09-24,0.617,0.594,-7928.0,0.037,0.002,0.911,0.177,3048.0,2,2021-09-24
6btdl1Vl6Ta5lUwUSOFW2H,8.0,601.0,1,928,Lil Nas X,2021-09-24,0.549,0.643,-6808.0,0.054,0.079,0.0,0.123,17785.0,1,2021-09-17
5S4PZ7AuYlYiVIVik3wHUf,,601.0,1,856,Lil Nas X,2021-09-24,0.742,0.734,-5582.0,0.041,0.629,0.003,0.541,17785.0,1,2021-09-17
6isTQfKXhNO3EyJd9mSxx8,,601.0,1,642,Lil Nas X,2021-09-23,0.629,0.445,-6999.0,0.026,0.77,0.0,0.209,17785.0,1,2021-09-17
6th8IdY4lYeM0QlSQJhhkp,7.0,601.0,1,716,Lil Nas X,2021-09-23,0.768,0.764,-5.82,0.03,0.096,0.0,0.472,17785.0,1,2021-09-17
4vsJWPwWPS27gRM4oLjBNO,6.0,601.0,1,545,Lil Nas X,2021-09-22,0.549,0.7,-6.07,0.039,0.12,0.0,0.212,17785.0,1,2021-09-17
3JR2RztQcOjUQGQSybxDIO,6.0,601.0,1,668,Lil Nas X,2021-09-22,0.708,0.598,-4969.0,0.062,0.202,0.0,0.561,17785.0,1,2021-09-17
4s7QLoImIwmPi9L6dq1nVW,,32.0,1,2473,Drake,2021-09-22,0.568,0.56,-9059.0,0.42,0.228,0.0,0.246,2226.0,1,2021-09-03
3J4VKkUpLvomXJbn9ZAypO,13.0,0.0,1,653,Meek Mill,2021-09-21,0.681,0.63,-5585.0,0.039,0.004,0.0,0.183,15995.0,1,2021-08-27
3e6ebtUCZ0tZL1J7wvM8Xi,5.0,601.0,1,348,Lil Nas X,2021-09-21,0.609,0.438,-8486.0,0.031,0.626,0.0,0.176,17785.0,1,2021-09-17
6zFMeegAMYQo0mt8rXtrli,182.0,0.0,1,22833,Lil Nas X,2021-09-20,0.81,0.511,-6924.0,0.164,0.12,0.0,0.837,16114.0,1,2020-11-13
61S79KIVA4I9FXbnsylEHT,,32.0,1,2129,Drake,2021-09-20,0.686,0.385,-8.35,0.297,0.614,0.0,0.147,2226.0,1,2021-09-03
6D3t4w54PgLNGQ48R7th7R,4.0,601.0,1,241,Lil Nas X,2021-09-20,0.392,0.579,-5284.0,0.035,0.014,0.0,0.253,17785.0,1,2021-09-17
4VCbgIdr8ptegWeJpqLVHH,,32.0,1,2097,Drake,2021-09-20,0.73,0.576,-5442.0,0.287,0.354,0.0,0.155,2226.0,1,2021-09-03
6jy9yJfgCsMHdu2Oz4BGKX,,32.0,1,2248,Drake,2021-09-20,0.701,0.741,-6157.0,0.313,0.112,0.0,0.588,2226.0,1,2021-09-03
0FqVtQxRD3HsPltldG5v5M,47.0,70.0,1,2716,João Gomes,2021-09-19,0.682,0.873,-4163.0,0.045,0.402,0.0,0.964,632.0,1,2021-07-03
3AqtAkduE2PLxMqwr6B6Gr,26.0,0.0,2,2912,"João Gomes, Vitor Ferndes",2021-09-19,0.667,0.899,-4402.0,0.032,0.423,0.0,0.835,1754.0,2,2021-07-17
4aczXDNX8bX98fLkNNdwPO,3.0,0.0,2,26,"Jc La Nevula, Atomic Otro Way",2021-09-18,0.823,0.687,-4924.0,0.155,0.246,0.0,0.4,874.0,2,2021-09-16
1hs2hRwPfyFLoYIf6jY1W7,6.0,54.0,2,356,"Os Barões Da Pisadinha, Maiara & Maraisa",2021-09-18,0.543,0.902,-1778.0,0.066,0.376,0.0,0.839,2122.0,2,2021-08-28
6g478D6h32WUmvtlhcpbNE,,0.0,1,91,G-Eazy,2021-09-17,0.546,0.615,-6083.0,0.289,0.024,0.0,0.468,17785.0,1,2021-09-17
2gT72HL4Y84K2Mle3miAMJ,,0.0,1,93,Bring Me The Horizon,2021-09-17,0.355,0.919,-3771.0,0.356,0.002,0.0,0.259,1709.0,1,2021-09-17
42ZrMq4BKsWDrrbMnMRYaK,20.0,0.0,1,2759,Kanye West,2021-09-17,0.458,0.571,-6739.0,0.095,0.535,0.0,0.586,16421.0,1,2021-08-29
6pmNoWKk0r6zfIjWneJRxR,,12.0,1,101,DaBaby,2021-09-17,0.718,0.628,-5334.0,0.373,0.088,0.0,0.771,17491.0,1,2021-09-10
34D6FJysnQioVingDKufuf,,2.0,2,3944,"Drake, Future",2021-09-17,0.507,0.429,-7726.0,0.326,0.052,0.0,0.074,19000.0,2,2021-09-03
4ZUNw5tDBZTOqzPEVIYyOy,1.0,213.0,1,62,iann dior,2021-09-17,0.705,0.681,-3286.0,0.148,0.411,0.0,0.626,17785.0,1,2021-09-17
27NovPIUIRrOZoCHxABJwK,56.0,116.0,2,11083,"Lil Nas X, Jack Harlow",2021-09-16,0.736,0.704,-7409.0,0.062,0.02,0.0,0.894,16105.0,1,2021-07-23
67BtfxlNbhBmCDR2L2l8qd,158.0,200.0,1,30775,Lil Nas X,2021-09-16,0.61,0.508,-6682.0,0.152,0.297,0.0,0.758,14020.0,1,2021-04-12
11pEKMLmavDu8fxOB5QjbQ,14.0,32.0,1,1613,Drake,2021-09-16,0.518,0.69,-6.15,0.107,0.128,0.0,0.59,2226.0,1,2021-09-03
7ytR5pFWmSjzHJIeQkgog4,184.0,213.0,1,35336,DaBaby,2021-09-16,0.746,0.69,-7956.0,0.164,0.247,0.0,0.497,15926.0,1,2020-04-17
2r9gIpt17PhZv0y2nCpFHC,,194.0,2,676,"RAF Camora, Luciano",2021-09-15,0.819,0.722,-6456.0,0.206,0.456,0.39,0.352,785.0,2,2021-09-10
08XWh5c0BMyD1nKVxxl91z,,32.0,1,1399,Drake,2021-09-15,0.843,0.485,-8735.0,0.195,0.181,0.068,0.689,2226.0,1,2021-09-03
7F9cT6hIRhnFCYP6GKS0tf,,32.0,1,1372,Drake,2021-09-15,0.59,0.493,-8704.0,0.037,0.402,0.005,0.05,2226.0,1,2021-09-03
44V6EzbUSYgyfsNiP0FrlA,,8.0,1,2562,Ed Sheeran,2021-09-15,0.471,0.396,-6654.0,0.034,0.77,0.0,0.263,1283.0,1,2021-08-19
42m3eP1JJhtzffal9B136J,,32.0,1,1385,Drake,2021-09-14,0.724,0.531,-4108.0,0.298,0.225,0.0,0.141,2226.0,1,2021-09-03
0Zm7NKJgoKY6ZWwtoEUILK,17.0,0.0,1,2132,Kanye West,2021-09-14,0.798,0.545,-6466.0,0.168,0.009,0.0,0.212,16421.0,1,2021-08-29
2Q3jFbyE61mCjS3SkW4toJ,12.0,32.0,1,1355,Drake,2021-09-14,0.488,0.635,-7.19,0.26,0.179,0.0,0.783,2226.0,1,2021-09-03
0UTyLmkQgPOEIz95OVAJTR,5.0,247.0,1,417,Baby Keem,2021-09-14,0.667,0.582,-5791.0,0.267,0.005,0.0,0.141,17491.0,1,2021-09-10
6bQfNiqyCX7UaQSvVVGo4I,5.0,4.0,1,948,Ed Sheeran,2021-09-14,0.788,0.859,-2724.0,0.086,0.281,0.0,0.822,1446.0,1,2021-09-10
6feiJqgHqeSvkGUzf11AYs,11.0,23.0,1,231,Becky Hill,2021-09-13,0.626,0.864,-3.12,0.038,0.068,0.0,0.555,1327.0,1,2021-08-27
25141FAgU1OmwoC9W2i5E3,34.0,0.0,2,4530,"Tarcísio do Acordeon, Marcynho Sensação",2021-09-12,0.681,0.775,-4153.0,0.043,0.3,0.0,0.96,1836.0,2,2021-07-31
2AHnmlkyZbnxqSA66B7jK3,9.0,0.0,1,720,ABBA,2021-09-11,0.719,0.604,-7395.0,0.028,0.105,0.0,0.565,109.0,1,2021-09-03
1PDP7mLiAMwhfmgIwzhOm2,,0.0,2,2208,"Drake, Yebba",2021-09-11,0.476,0.161,-11665.0,0.041,0.967,0.038,0.091,19000.0,2,2021-09-03
5AUE3qJ6sCsgdUaaVK02uq,1.0,300.0,1,123,Masked Wolf,2021-09-10,0.778,0.695,-6865.0,0.091,0.175,0.0,0.472,864.0,1,2021-09-10
